user,type,contest_id,ticket_id,start_time,expire_time,stop_time,task_answers,user_agent,client_ip,mobile_alert,owner,tag,name,school,/Users/artie/PycharmProjects/pythonProject/venv/bin/python /Users/artie/Documents/GitHub/pythonRepository/python数据分析小作业/chaxun.py,is_parent,mobi,le_alert
tsing/gy/202206003,ticket-user,tsing/gy,202206003,2022-06-09T15:51:14+08:00,2022-06-09T17:51:14+08:00,2022-06-09T16:24:17+08:00,"[""{\""basic\"":[[2,2,2,1,1,2,2,2,2,2,2,2,2,5,5,2,2,2,5,5,2,2,1,2,1,2,2,4,5,1,2,1,2,2,5,2,2,3,3,5,5,5,2,5,4,5,5,1,2,2,5,4,5,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,3,2,1,3,2,2,2,2,2,1,2,2,2,5,5,2,2,1,2,5,3,2,2,2,1,2,2,1,2,2,1,2,2,1,5,2,1,2,2,3,5,5,5,5,3,2,2,2,2,2,4,2,4,1,5,5,2,2,2,2,2,2,2,2,2,5,4,2,5,2,2,2,2,5,5,4,1,2,2,5,2,2,2,2,1,2,2,2,2,2,2,4,1,2,2,4,2,5,4,4,5,5,2,1,2,2,1,2,1,5,5,4,5,5,5,2,2,4,2,2,2,2]]}"",""{\""basic\"":[[2,5,5,5,5,5,1,1,1,2,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,4,2,2,1,1,1,1,1,1,2,1,2,5,2,1,2,4,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,5,3,5,5,5,5,2,2,2,2,3,5,2,2,2,5,5,5,4,5,5,5,4,2,5,5,5,5,5,5,5,5,2,5,5,5,5,2,2,2,5,4,2,5,4,5,5,5,4,5,2,5,5,5,5,5,2,5,5,5,4,4,1,2,5,4,5,5,1,1,1,2,2,2,5,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,5,4,5,2,1,2,2,2,2]]}"",""{\""basic\"":[[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2]]}"",""{\""basic\"":[[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]]}"",""{\""basic\"":[[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]]}"",""{\""basic\"":[3]}""]","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x18001726) NetType/WIFI Language/zh_CN",114.249.127.175,北京市北京市 联通  ,tsing,学生,罗,北京市海淀区第一小学,中国 北京 石景山,0,北京,市北京市
tsing/gzms/5555001,ticket-user,tsing/gzms,5555001,2022-06-12T22:18:19.688+08:00,2022-06-13T00:18:19+08:00,2022-06-12T22:41:05.01+08:00,"[""{\""basic\"":[[1,1,1,1,1,1,1,1,1,1,4,3,3,3,1,1,1,1,1,1,1,1,1,4,2,1,1,1,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,4,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,4,4,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]]}""]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.39",120.244.196.161,北京市北京市 移动  ,tsing,"学生,老师",文蕙,北京市海淀区第一小学,中国 北京 海淀,0,北京,市北京市
tsing/gzsx/5555001,ticket-user,tsing/gzsx,5555001,2022-06-12T11:56:35.82+08:00,2022-07-20T13:18:27+08:00,,[],"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.39",120.244.196.161,北京市北京市 移动  ,tsing,"学生,老师",文蕙,北京市海淀区第一小学,中国 北京 石景山,0,北京,市北京市
tsing/gzty/5555001,ticket-user,tsing/gzty,5555001,2022-06-12T22:26:03.493+08:00,2022-06-13T00:26:03+08:00,2022-06-12T22:34:21.936+08:00,"[""{\""basic\"":[[2,2,1,1,2,2,1,1,1,3,2,1,2,2,2,1,2,3,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,3,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,4,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2]]}""]","Mozilla/5.0 (Linux; Android 8.1.0; JKM-AL00 Build/HUAWEIJKM-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220402 Mobile Safari/537.36 MMWEBID/1584 MicroMessenger/8.0.22.2140(0x28001657) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",120.244.196.161,北京市北京市 移动  ,tsing,"学生,老师",文蕙,北京市海淀区第一小学,中国 北京 石景山,0,北京,市北京市
tsing/gzyw/2022005,ticket-user,tsing/gzyw,2022005,2022-06-19T12:06:10.749+08:00,2022-07-20T13:18:27+08:00,,[],"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",120.244.196.184,北京市北京市 移动  ,tsing,老师,文蕙教师账号【所有教师问卷】,北京市海淀区第一小学,中国 北京 石景山,0,北京,市北京市
tsing/gzyw/5555001,ticket-user,tsing/gzyw,5555001,2022-06-12T11:48:57.519+08:00,2022-06-12T13:48:57+08:00,2022-06-12T11:56:03.844+08:00,"[""{\""basic\"":[[2,2,3,1,2,3,2,2,2,2,4,4,4,4,1,1,2,1,1,4,4,4,4,4,3,1,1,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,1,1,3,3,3,4,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3,4,4,4,2,4,1,1,1,2,2,2,2,2,3,2,3,3,3,3,3,3,4,2,4,4,4,1,1,2,3,3,3,3,3,3,3,3,3,4,4,2,2,2,4,4,2,4,4,4,2,2,4,2,4,4,4,2,2,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]}""]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.39",120.244.196.161,北京市北京市 移动  ,tsing,"学生,老师",文蕙,北京市海淀区第一小学,中国 北京 石景山,0,北京,市北京市
tsing/gzyy/5555001,ticket-user,tsing/gzyy,5555001,2022-06-12T22:12:43.745+08:00,2022-06-13T00:12:43+08:00,2022-06-12T22:17:54.967+08:00,"[""{\""basic\"":[[1,2,2,1,1,1,1,1,1,1,4,4,4,4,3,2,2,2,2,2,3,3,4,3,2,2,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,4,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,5,5,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1]]}""]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.39",120.244.196.161,北京市北京市 移动  ,tsing,"学生,老师",文蕙,北京市海淀区第一小学,中国 北京 石景山,0,北京,市北京市
tsing/ds/2203001,ticket-user,tsing/ds,2203001,2022-06-20T09:32:04.524+08:00,2022-06-20T11:32:04+08:00,2022-06-20T10:00:08.845+08:00,"[""{\""basic\"":[[2,1,3,1,1,2,4,3,2,3,4,3,3,3,2,3,4,2,4,4,4,3,3,2,3,4,4,4,3,3,2,2,2,2,3,3,2,3,4,2,3,3,4,4,4,3,4,4,2,3,4,3,4,4,3,4,2,3,3,4,4,3,3,2,2,4,4,3,3,3,2,2,3,3,3,3,4,3,3,2,2,4,4,3,4,4,3,3,3,2,2,4,2,4,2,3,2,3,3,3,4,3,4,4,3,4,4,2,2,4,4,3,3,2,3,4,2,2,2,3,2,3,3,3,3,1,2,3,2,1,1,2,2,3,3,3,4,2,2,3,3,3,2,3,2,2,3,4,3,2,2,4,3,3,5,3,3,4,4,3,3,5,4,4,4,2,3,4,3,4,3,2,4,3,3,5,4,2,3,1,2,2,3,3,3,2,1,2,3,4,2,3,4],3]}""]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.9 Safari/537.36",124.207.81.178,北京市北京市 鹏博士宽带   ,tsing,学生,大学生1,测试学校,中国 北京 石景山,0,北京,市北京市
tsing/ds/2203002,ticket-user,tsing/ds,2203002,2022-06-20T10:19:00.938+08:00,2022-06-20T12:19:00+08:00,2022-06-20T10:26:36.21+08:00,"[""{\""basic\"":[[3,1,2,1,2,2,2,2,1,1,3,3,3,3,1,1,3,1,2,3,2,3,3,4,4,3,3,4,2,2,1,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,3,2,1,1,2,2,1,1,1,1,1,4,3,3,2,2,2,3,2,3,3,3,4,3,3,2,3,3,3,4,4,3,3,2,2,3,3,3,3,3,4,4,3,4,4,2,2,4,3,4,3,3,4,3,3,3,3,3,4,4,5,2,2,3,2,4,4,3,2,4,1,2,2,2,4,2,1,1,2,3,3,4,4,3,3,2,3,3,4,4,3,3,2,2,2,2,2,2,3,3,2,3,5,5,4,4,1,2,4,3,3,3,3,3,3,3,4,5,4,1,4,2,4,4,3,3,3,3,2,3,4,4,2,2,2,3,2,2,2,2,2,4,3,3,4,2,4],2]}""]","Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/4G Language/zh_CN",39.144.218.20,中国 移动  ,tsing,学生,大学生2,测试学校,中国 北京 北京,0,中国,市北京市
tsing/ds/2203003,ticket-user,tsing/ds,2203003,2022-06-20T14:40:16.233+08:00,2022-06-20T16:40:16+08:00,2022-06-20T14:53:42.695+08:00,"[""{\""basic\"":[[4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,3,4,4,4,4,4,2,2,2,2,2,4,2,3,3,2,2,3,2,3,3,3,4,4,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,3,3,2,3,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,4,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,2,4,3,4,2,4,2,2,3,2,2,2,2,2],5]}""]","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",42.80.156.55,天津市天津市 电信  ,tsing,学生,大学生3,测试学校,中国 重庆 重庆,0,天津,
tsing/ds/2203004,ticket-user,tsing/ds,2203004,2022-06-20T15:41:30.685+08:00,2022-06-20T17:41:30+08:00,2022-06-20T16:08:33.779+08:00,"[""{\""basic\"":[[3,2,3,3,2,3,1,1,2,2,1,2,1,2,2,3,2,1,2,2,2,2,3,4,5,3,4,4,4,3,2,1,2,2,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,1,3,1,2,1,3,4,2,2,2,2,3,1,1,1,4,4,2,3,4,3,4,3,4,4,4,2,2,2,2,2,3,4,4,2,2,3,4,4,4,2,4,3,2,3,3,4,3,2,3,3,4,3,3,4,2,1,3,3,2,2,4,4,4,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,2,2,4,3,2,2,4,2,3,1,3,2,3,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,3,2,2,3,4,3,3,3,2,3,2,2,3,2,2,2,2,2,3,3,2,3],2]}""]","Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.18(0x1800123f) NetType/4G Language/zh_CN",39.144.43.212,中国 移动  ,tsing,学生,大学生4,测试学校,中国 天津 天津,0,中国,市天津市
tsing/ds/2203005,ticket-user,tsing/ds,2203005,2022-06-20T15:19:45.978+08:00,2022-06-20T17:19:45+08:00,2022-06-20T15:43:06.922+08:00,"[""{\""basic\"":[[2,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,3,3,3,3,1,1,3,3,3,3,1,1,2,1,4,4,4,4,4,4,3,3,3,3,1,1,4,3,4,3,3,3,3,3,3,4,1,1,4,1,1,1,5,1,5,5,3,1,3,1,1,1,1,1,1,2,1,1,1,3,3,3,1,1,1,1,1,5,4,4,1,2,2,1,1,1,1,1,1,1,1,4,4,3,1,1,1,3,3,1,2,4,1,1,4,4,4,4,1,3,2,3,4,3,1,1,1,1,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1,4,1,1],3]}""]","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",117.187.100.123,贵州省黔南布依族苗族自治州 移动   ,tsing,学生,大学生5,测试学校,中国 上海 浦东,0,贵州,
tsing/ds/2203006,ticket-user,tsing/ds,2203006,2022-06-20T15:26:25.384+08:00,2022-06-20T17:26:25+08:00,2022-06-20T15:43:57.536+08:00,"[""{\""basic\"":[[2,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,2,1,1,1,1,4,5,4,5,5,5,4,3,3,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,5,5,5,5,1,3,5,5,5,5,3,3,2,4,3,4,4,4,4,4,4,4,4,5,2,1,4,3,5,5,5,5,4,4,3,5,5,5,5,5,2,1,5,2,5,5,5,4,5,1,1,1,1,2,2,1,1,1,4,4,4,4,3,5,5,5,5,5,5,5,2,2,2,1,2,2,2,3,5,2,1,5,5,5,5,1,3,5,4,5,5,5,5,5,5,5,5,5,1,5,2,3,4,2,2,3,2,1,4,4,2,2,1,2,2,2,2,2,3,2,3,3,5,5,3,5],1]}""]","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",113.246.243.106,湖南省长沙市 电信  ,tsing,学生,大学生6,测试学校,中国 贵州 黔南,0,湖南,省黔南布依族苗族自治州
tsing/ds/2203007,ticket-user,tsing/ds,2203007,2022-06-20T16:20:15.534+08:00,2022-06-20T18:20:15+08:00,2022-06-20T16:33:16.713+08:00,"[""{\""basic\"":[[3,2,2,1,1,2,2,2,1,1,3,3,3,3,1,1,3,1,3,2,2,4,4,4,3,4,4,3,3,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,3,2,1,3,1,1,3,3,1,1,1,1,1,3,3,3,3,2,1,1,1,2,2,4,4,4,3,1,1,3,3,2,3,2,3,2,2,2,3,3,3,3,4,3,2,3,3,2,2,4,2,4,4,4,4,4,4,3,3,3,3,4,4,2,2,3,2,4,2,2,2,4,2,1,1,1,1,2,1,2,1,3,3,3,2,3,2,3,3,3,4,3,4,3,3,2,2,3,3,2,2,2,3,2,4,3,3,3,1,1,3,2,2,2,3,3,3,3,4,3,3,1,3,2,2,4,3,2,3,2,2,3,3,2,2,1,1,2,4,3,2,2,2,3,3,3,4,2,3],3]}""]","Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",223.104.247.25,浙江省 移动 ,tsing,学生,大学生7,测试学校,中国 湖南 长沙,0,浙江,省长沙市
tsing/ds/2203008,ticket-user,tsing/ds,2203008,2022-06-20T15:50:08.898+08:00,2022-06-20T17:50:08+08:00,2022-06-20T16:06:18.494+08:00,"[""{\""basic\"":[[3,1,1,1,1,2,1,2,2,1,4,4,3,3,2,4,5,4,4,4,4,2,3,2,3,3,2,2,3,3,1,1,1,2,4,2,1,1,2,2,4,4,4,2,4,4,4,4,4,4,3,3,4,3,3,3,2,3,3,4,4,3,3,3,3,4,4,2,3,2,2,2,2,2,1,1,1,4,4,4,3,3,3,3,3,2,2,2,2,1,1,3,3,4,4,2,2,2,2,3,3,3,4,2,3,3,3,4,4,3,4,2,2,2,2,2,1,1,1,1,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,2,3,3,3,3,4,2,3,2,2,4,1,1,4,3,3,3,3,3,3,3,3,3,3,1,2,4,2,4,1,2,3,2,3,2,2,2,2,2,3,2,4,2,1,1,1,1,1,1,1,3,1],5]}""]","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/4G Language/zh_CN",117.136.24.179,湖南省 移动 ,tsing,学生,大学生8,测试学校,中国 浙江 ,0,湖南,省
tsing/ds/2203009,ticket-user,tsing/ds,2203009,2022-06-20T16:08:11.51+08:00,2022-06-20T18:08:11+08:00,2022-06-20T16:44:31.984+08:00,"[""{\""basic\"":[[3,2,2,2,1,1,2,3,2,1,4,4,3,3,3,3,4,2,3,4,3,4,4,4,3,4,4,4,3,3,1,1,2,2,1,4,2,3,4,3,3,2,2,2,3,3,3,3,3,2,4,4,3,2,2,2,1,4,4,4,3,2,1,2,2,3,4,4,4,4,3,3,4,3,4,2,3,4,3,4,3,4,4,3,4,4,5,5,3,3,4,4,5,4,4,5,4,4,4,4,5,4,5,4,3,5,4,3,1,4,2,4,4,3,4,4,2,1,2,2,1,4,3,3,3,4,3,4,4,4,3,3,3,3,4,4,4,3,3,3,3,4,4,4,3,2,3,3,4,4,4,4,2,1,4,4,4,4,4,4,3,4,4,4,5,2,4,4,3,4,4,2,3,3,3,4,4,3,3,2,3,2,4,4,4,3,2,3,3,3,4,4,3],3]}""]","Mozilla/5.0 (Linux; Android 10; SPN-AL00 Build/HUAWEISPN-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220105 Mobile Safari/537.36 MMWEBID/8050 MicroMessenger/8.0.19.2080(0x2800133D) Process/toolsmp WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",183.214.32.219,湖南省郴州市 移动  ,tsing,学生,大学生9,测试学校,中国 湖南 ,0,湖南,省
tsing/ds/2203010,ticket-user,tsing/ds,2203010,2022-06-20T16:11:43.636+08:00,2022-06-20T18:11:43+08:00,2022-06-20T16:22:40.958+08:00,"[""{\""basic\"":[[2,1,2,1,1,2,2,2,1,1,4,4,3,3,2,1,2,1,2,4,2,4,4,4,4,4,5,4,4,3,1,1,1,2,2,3,2,2,3,2,2,2,2,2,2,1,2,2,1,1,3,4,3,3,2,3,1,4,4,4,3,2,1,3,1,2,3,5,4,4,2,2,2,4,4,4,4,2,2,2,3,3,4,4,4,4,4,4,4,4,4,2,1,4,2,4,4,4,4,4,4,4,4,4,3,5,5,3,2,4,2,5,4,2,3,4,1,1,1,2,2,2,2,1,2,3,4,4,3,3,3,4,4,4,4,4,4,4,3,2,2,2,2,4,4,4,3,2,4,4,4,3,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,4,3,3,4,2,2,4,4,3,2,2,1,3,2,3,2,2,1,3,3,3,3,3,5],3]}""]","Mozilla/5.0 (Linux; Android 10; JEF-AN00 Build/HUAWEIJEF-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220402 Mobile Safari/537.36 MMWEBID/8780 MicroMessenger/8.0.22.2140(0x28001657) WeChat/arm64 Weixin NetType/5G Language/zh_CN ABI/arm64",223.148.165.129,湖南省株洲市 电信  ,tsing,学生,大学生10,测试学校,中国 湖南 郴州,0,湖南,省郴州市
tsing/ds/2203011,ticket-user,tsing/ds,2203011,2022-06-20T16:13:51.166+08:00,2022-06-20T18:13:51+08:00,2022-06-20T16:25:12.442+08:00,"[""{\""basic\"":[[2,1,2,1,1,2,2,1,2,1,4,4,5,4,2,1,1,2,2,3,2,4,5,4,3,4,4,3,3,1,1,2,1,2,1,2,3,2,3,2,1,1,1,1,1,2,1,2,1,1,4,4,2,2,2,3,2,4,4,1,2,1,2,1,1,3,2,4,4,5,3,2,2,4,4,4,4,2,2,3,3,3,3,4,3,4,4,5,4,4,4,2,2,4,2,4,4,4,3,4,4,5,4,5,4,4,4,2,1,4,2,4,5,4,4,4,1,1,1,2,1,3,2,2,2,4,4,4,3,4,3,4,5,4,5,5,4,3,2,2,2,3,2,2,3,4,2,2,4,5,5,4,1,1,4,3,4,4,4,4,5,4,5,4,5,1,4,2,4,4,4,2,2,3,2,4,5,2,2,1,1,2,1,1,1,1,1,4,4,4,4,4,5],2]}""]","Mozilla/5.0 (Linux; Android 10; Redmi K20 Pro Build/QKQ1.190825.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 WpsMoffice/13.24.0/arm64-v8a/1320",220.202.152.79,湖南省长沙市 联通  ,tsing,学生,大学生11,测试学校,中国 湖南 ,0,湖南,省株洲市
tsing/ds/2203012,ticket-user,tsing/ds,2203012,2022-06-20T15:20:24.142+08:00,2022-06-20T17:20:24+08:00,2022-06-20T15:30:45.78+08:00,"[""{\""basic\"":[[2,2,2,1,1,2,2,2,2,2,4,4,4,3,2,2,3,2,3,3,3,4,4,4,4,4,4,4,3,3,2,2,2,2,3,2,2,2,4,2,2,2,2,2,3,3,3,2,2,2,4,4,2,2,3,2,2,3,2,4,2,2,3,2,2,3,2,4,4,4,4,2,2,2,2,2,2,3,2,3,3,3,2,4,4,4,4,4,4,4,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,4,4,4,4,4,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,4,2,2,2,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,1,5,3,5,4,4,3,3,4,2,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4],2]}""]","Mozilla/5.0 (Linux; Android 11; PEQM00 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220303 Mobile Safari/537.36 MMWEBID/6924 MicroMessenger/8.0.21.2120(0x280015F0) Process/toolsmp WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",36.157.231.212,湖南省长沙市 移动  ,tsing,学生,大学生12,测试学校,中国 湖南 ,0,湖南,省长沙市
